CourseOfferingID,Section,Days,StartTime,EndTime,Meeting_Type,ProfessorID,InstructionalMethod,CRN,MaxNumberOfSeats,CourseID,CourseTermID,StudentLevelID,LocationID
6586,B01,W,13:30:00,15:20:00,Class,8,F2F,26338,20,551,52,1,8
6587,WMB,T Th,12:15:00,14:45:00,Class,9,Online,32029,16,1126,53,1,92
6588,B01,T Th,09:25:00,11:55:00,Class,9,F2F,25620,15,3,52,1,6
6589,BX2,M W,09:00:00,11:30:00,Class,9,F2F,25616,15,345,52,1,15
6590,BX4,M W,13:30:00,16:00:00,Class,9,F2F,25645,15,179,52,1,13
6591,BX4,M W,13:30:00,16:00:00,Class,9,F2F,25646,5,181,52,1,13
6592,BX4,M W,13:30:00,16:00:00,Class,9,F2F,25647,5,183,52,1,13
6593,BX2,M W,09:00:00,11:30:00,Class,9,F2F,25617,5,347,52,1,15
6594,BX2,M W,09:00:00,11:30:00,Class,9,F2F,25618,5,31,52,1,15
6595,WS1,T Th,09:25:00,10:40:00,Class,15,Online,23907,24,248,52,1,92
6596,WS2,T Th,10:50:00,12:05:00,Class,15,Online,23908,24,248,52,1,92
6597,WM1,M,15:30:00,16:45:00,Class,15,Online,23911,20,697,52,1,92
6598,WM1,,,,Class,15,Online,23911,20,697,52,1,92
6599,WM1,M,12:00:00,13:15:00,Class,15,Online,24050,20,63,52,1,92
6600,WM1,,,,Class,15,Online,24050,20,63,52,1,92
6601,001,,,,Class,15,F2F,29676,1,1009,52,1,1
6602,01T,M W,10:00:00,11:15:00,Class,18,F2F,25864,20,1001,52,1,44
6603,01T,M,11:30:00,12:45:00,Class,18,F2F,25865,20,948,52,1,44
6604,01T,W,11:30:00,12:45:00,Class,18,F2F,25866,20,794,52,1,44
6605,0XT,T Th,11:30:00,12:45:00,Class,18,F2F,25868,35,212,52,1,44
6606,PX1,,,,Class,18,Online,25891,10,212,52,1,92
6607,001,T Th,08:00:00,09:15:00,Class,19,F2F,26071,30,769,52,1,75
6608,002,M W,17:00:00,18:15:00,Class,25,F2F,23828,20,220,52,1,39
6609,003,M W,18:25:00,20:05:00,Class,25,F2F,23840,20,630,52,1,39
6610,004,T Th,18:00:00,19:40:00,Class,25,F2F,23841,20,630,52,1,40
6611,003,M W F,14:30:00,15:20:00,Class,30,F2F,24197,24,1160,52,1,22
6612,001,F,12:00:00,14:40:00,Class,31,F2F,28997,27,157,52,1,27
6613,002,W,12:00:00,14:40:00,Class,31,F2F,28998,27,157,52,1,27
6614,001,,,,Class,31,F2F,29005,8,203,52,1,1
6615,002,,,,Class,31,F2F,29007,8,203,52,1,1
6616,003,,,,Class,31,F2F,29008,8,203,52,1,1
6617,004,,,,Class,31,F2F,29009,8,203,52,1,1
6618,005,,,,Class,31,F2F,29010,8,203,52,1,1
6619,006,,,,Class,31,F2F,29011,8,203,52,1,1
6620,007,,,,Class,31,F2F,29309,6,203,52,1,1
6621,004,,,,Class,32,F2F,29009,8,203,52,1,1
6622,B1F,M,19:30:00,20:45:00,Class,34,F2F,24138,20,247,52,1,67
6623,B1F,,,,Class,34,Online,24138,20,247,52,1,92
6624,001,T Th,12:15:00,13:30:00,Class,34,F2F,23905,22,248,52,1,36
6625,001,T Th,15:05:00,16:20:00,Class,35,F2F,27073,25,1193,52,1,34
6626,001,M W,18:25:00,19:40:00,Class,36,F2F,26008,30,825,52,1,71
6627,001,F,13:30:00,14:20:00,Class,39,F2F,26430,30,1221,52,1,76
6628,001,M W F,11:00:00,11:50:00,Class,39,F2F,26433,72,350,52,1,53
6629,01L,W,15:00:00,17:50:00,Class,39,F2F,26457,24,351,52,1,69
6630,01W,,,,Class,39,Online,28668,14,1181,52,1,92
6631,WM1,M W,08:00:00,08:50:00,Class,40,Online,31775,25,991,52,1,92
6632,WM1,,,,Class,40,Online,31775,25,991,52,1,92
6633,WM1,M W F,10:00:00,10:50:00,Class,40,Online,31984,15,1244,52,1,92
6634,WM1,T Th,16:30:00,17:45:00,Class,40,Online,31985,22,229,52,1,92
6635,WM1,T Th,13:40:00,14:55:00,Class,40,Online,31986,22,720,52,1,92
6636,001,M,17:00:00,20:00:00,Class,40,F2F,26304,15,230,52,1,76
6637,001,,,,Class,40,F2F,29228,0,648,52,1,1
6638,P01,,,,Class,41,Online,24643,25,189,52,1,92
6639,01F,S,13:00:00,15:30:00,Exam,42,F2F,28815,25,224,51,1,53
6640,01F,S,13:00:00,16:30:00,Class,42,F2F,28815,25,224,51,1,53
6641,01F,,,,Class,42,Online,28815,25,224,51,1,92
6642,017,M W F,08:00:00,08:50:00,Class,42,F2F,23896,20,247,52,1,57
6643,01W,,,,Class,47,Online,26328,24,309,52,1,92
6644,0WL,,,,Class,47,Online,26330,24,310,52,1,92
6645,003,T Th,10:50:00,12:05:00,Class,51,F2F,23868,30,364,52,1,39
6646,004,T Th,08:00:00,09:15:00,Class,51,F2F,23869,30,364,52,1,39
6647,HN1,Th,16:30:00,17:45:00,Class,54,F2F,26331,20,127,52,1,8
6648,HN1,T Th,08:00:00,09:15:00,Class,54,F2F,26333,20,119,52,1,8
6649,082,,,,Class,54,F2F,31987,1,335,53,1,1
6650,B01,T Th,09:25:00,10:40:00,Class,54,F2F,26340,20,350,52,1,67
6651,B1L,T,12:15:00,15:05:00,Class,54,F2F,26341,20,351,52,1,58
6652,5W1,T,09:00:00,11:50:00,Class,55,F2F,29000,16,157,52,1,89
6653,5W1,,,,Class,55,F2F,29013,8,203,52,1,1
6654,5W2,,,,Class,55,F2F,29015,8,203,52,1,1
6655,01W,,,,Class,55,Online,25460,25,1205,52,1,92
6656,02W,,,,Class,55,Online,25459,25,1205,52,1,92
6657,001,,,,Class,60,F2F,23874,2,942,52,1,1
6658,01W,,,,Class,62,Online,26720,35,685,52,1,92
6659,02W,,,,Class,62,Online,26671,25,685,52,1,92
6660,WM1,T,19:00:00,20:00:00,Class,65,Online,30648,20,261,52,1,92
6661,WM1,,,,Class,65,Online,30648,20,261,52,1,92
6662,01X,Su,15:00:00,17:40:00,Class,65,F2F,25504,8,236,52,1,27
6663,02X,Su,15:00:00,17:40:00,Class,65,F2F,25505,8,236,52,1,27
6664,03X,Su,15:00:00,17:40:00,Class,65,F2F,25506,8,236,52,1,27
6665,0X1,M,08:00:00,10:40:00,Class,65,F2F,25530,8,236,52,1,27
6666,0X2,M,08:00:00,10:40:00,Class,65,F2F,25531,8,236,52,1,27
6667,0X3,M,08:00:00,10:40:00,Class,65,F2F,25532,8,236,52,1,27
6668,PW0,,,,Class,69,Online,25889,35,936,52,1,92
6669,01T,M W,10:00:00,11:15:00,Class,69,F2F,25871,35,291,52,1,41
6670,0XT,M W,13:00:00,14:15:00,Class,69,F2F,25870,25,535,52,1,41
6671,01W,,,,Class,70,Online,26720,35,685,52,1,92
6672,02X,M W F,13:30:00,14:40:00,Class,70,F2F,26657,15,756,52,1,71
6673,001,M W,15:30:00,16:45:00,Class,70,F2F,26686,10,935,52,2,55
6674,001,,,,Class,70,F2F,29644,1,1019,52,2,1
6675,001,,,,Class,70,F2F,29602,2,807,52,2,1
6676,03X,M W F,13:30:00,14:40:00,Class,70,F2F,26688,9,871,52,1,71
6677,01X,M W F,10:00:00,10:50:00,Class,72,F2F,26406,24,551,52,1,53
6678,01X,M,13:00:00,14:50:00,Class,72,F2F,26406,24,551,52,1,68
6679,02X,M W F,10:00:00,10:50:00,Class,72,F2F,26407,24,551,52,1,53
6680,02X,F,13:00:00,14:50:00,Class,72,F2F,26407,24,551,52,1,68
6681,05X,M W,15:30:00,16:45:00,Class,72,F2F,26420,24,551,52,1,53
6682,06X,M W,15:30:00,16:45:00,Class,72,F2F,26421,24,551,52,1,53
6683,HN1,T Th,08:00:00,09:15:00,Class,72,F2F,26339,17,551,52,1,9
6684,HN1,Th,09:25:00,11:15:00,Class,72,F2F,26339,17,551,52,1,58
6685,01W,,,,Class,72,Online,29239,24,548,52,1,92
6686,WM2,M W F,11:00:00,11:50:00,Class,75,Online,23826,20,397,52,1,92
6687,WMH,T Th,12:30:00,13:45:00,Class,75,Online,23837,20,220,52,1,92
6688,WMH,M W F,08:40:00,09:50:00,Class,75,Online,23847,20,945,52,1,92
6689,WMH,M W F,12:00:00,13:10:00,Class,75,Online,23856,20,150,52,1,92
6690,01W,,,,Class,77,Online,26001,30,831,52,1,92
6691,02W,,,,Class,77,Online,29249,30,831,52,1,92
6692,001,T Th,08:00:00,09:15:00,Class,77,F2F,26004,60,793,52,1,27
6693,01W,,,,Class,78,Online,24311,68,947,52,1,92
6694,WM1,M,17:00:00,18:15:00,Class,78,Online,25942,25,78,52,1,92
6695,WM1,,,,Class,78,Online,25942,25,78,52,1,92
6696,01W,,,,Class,78,Online,24573,25,820,52,1,92
6697,01X,,,,Class,80,Online,26516,48,458,52,1,92
6698,02X,,,,Class,80,Online,26518,48,458,52,1,92
6699,02W,,,,Class,82,Online,26445,24,551,52,1,92
6700,I01,,,,Class,82,F2F,31746,1,580,52,1,1
6701,01F,Th,16:30:00,17:45:00,Class,84,F2F,25771,30,195,52,1,57
6702,01F,,,,Class,84,Online,25771,30,195,52,1,92
6703,001,T Th,09:25:00,10:40:00,Class,85,Online,32034,25,532,52,1,92
6704,B01,M W,13:30:00,14:45:00,Class,85,Online,32035,25,532,52,1,92
6705,001,T Th,12:15:00,13:30:00,Class,85,Online,32036,25,533,52,1,92
6706,B01,M W,10:00:00,11:15:00,Class,85,Online,32037,25,527,52,1,92
6707,001,T Th,16:30:00,17:45:00,Class,86,F2F,24524,32,506,52,1,35
6708,01W,,,,Class,87,Online,24310,34,751,52,1,92
6709,02W,,,,Class,87,Online,30175,34,751,52,1,92
6710,PW1,,,,Class,87,Online,24637,25,1083,51,1,92
6711,01W,,,,Class,87,Online,24322,35,1090,52,1,92
6712,PW0,,,,Class,94,Online,24613,25,854,52,1,92
6713,001,T Th,12:15:00,13:30:00,Class,98,F2F,25987,20,441,52,1,56
6714,002,T Th,18:00:00,19:15:00,Class,98,F2F,25988,20,441,52,1,27
6715,003,T Th,10:50:00,12:05:00,Class,98,F2F,25989,20,441,52,1,56
6716,001,T Th,15:05:00,16:20:00,Class,98,F2F,25990,30,442,52,1,27
6717,001,,,,Class,98,F2F,25991,0,647,52,1,1
6718,WS1,M W,13:30:00,14:55:00,Class,99,Online,30260,35,112,52,1,92
6719,WS1,M W,17:00:00,18:15:00,Class,99,Online,24298,35,243,52,1,92
6720,01X,T Th,08:00:00,09:15:00,Class,104,F2F,26502,14,954,52,1,70
6721,01L,M,16:00:00,18:50:00,Class,104,F2F,26507,14,924,52,1,72
6722,001,T Th,12:15:00,13:30:00,Class,104,F2F,26591,24,458,52,1,57
6723,001,,,,Class,104,Online,26591,24,458,52,1,92
6724,HN1,M W F,11:00:00,11:50:00,Class,104,F2F,26520,20,458,52,1,9
6725,HN1,W,09:00:00,10:50:00,Class,104,F2F,26520,20,458,52,1,12
6726,HN1,,,,Class,104,Online,26520,20,458,52,1,92
6727,01X,T Th,08:00:00,09:15:00,Class,104,F2F,26504,10,955,52,1,70
6728,01L,M,16:00:00,18:50:00,Class,104,F2F,26508,10,956,52,1,72
6729,001,Th,09:00:00,10:50:00,Class,103,F2F,26591,24,458,52,1,72
6730,01L,T,09:15:00,11:55:00,Class,103,F2F,26525,24,385,52,1,72
6731,02L,T,12:05:00,14:55:00,Class,103,F2F,26526,24,385,52,1,72
6732,W1L,,,,Class,103,Online,26528,20,385,52,1,92
6733,001,T Th,15:05:00,16:20:00,Class,103,F2F,26527,72,889,52,1,53
6734,WS1,M W,17:00:00,18:15:00,Class,103,Online,26529,20,889,52,1,92
6735,01W,,,,Class,106,Online,24575,25,490,52,1,92
6736,01W,,,,Class,110,Online,24572,25,1211,52,1,92
6737,006,,,,Class,111,F2F,29011,8,203,52,1,1
6738,004,T Th,08:00:00,09:15:00,Class,112,F2F,23830,24,220,52,1,40
6739,03W,,,,Class,112,Online,23849,20,146,52,1,92
6740,I01,,,,Class,112,F2F,31876,1,592,52,1,1
6741,WM1,T Th,12:15:00,13:30:00,Class,112,Online,23864,20,858,52,1,92
6742,003,,,,Class,115,F2F,29008,8,203,52,1,1
6743,01F,W F,09:00:00,09:50:00,Class,122,F2F,24307,30,279,52,1,34
6744,01F,,,,Class,122,Online,24307,30,279,52,1,92
6745,01F,W F,11:00:00,11:50:00,Class,122,F2F,24308,30,67,52,1,34
6746,01F,,,,Class,122,Online,24308,30,67,52,1,92
6747,01W,,,,Class,125,Online,26383,24,452,52,1,92
6748,001,T Th,09:25:00,10:40:00,Class,127,F2F,26055,25,189,52,1,57
6749,0FX,M W F,09:00:00,09:50:00,Class,133,F2F,26693,15,1094,52,1,77
6750,0FX,M W F,10:00:00,10:50:00,Class,133,F2F,26669,15,301,52,1,77
6751,0FX,M W F,09:00:00,09:50:00,Class,133,F2F,26694,10,1093,52,1,77
6752,0FX,M W F,10:00:00,10:50:00,Class,133,F2F,26722,10,304,52,1,77
6753,01F,M W F,13:30:00,14:20:00,Class,133,F2F,26687,20,612,52,1,77
6754,PW1,,,,Class,135,Online,24629,28,778,51,1,92
6755,PW2,,,,Class,135,Online,24630,27,778,53,1,92
6756,081,M,14:00:00,16:00:00,Class,136,F2F,29388,10,1253,51,1,63
6757,081,M,14:00:00,16:30:00,Exam,136,F2F,29388,10,1253,51,1,63
6758,001,T Th,15:05:00,16:20:00,Class,141,F2F,24509,44,748,52,1,57
6759,HN1,M W,12:00:00,13:15:00,Class,141,F2F,24497,30,748,52,1,9
6760,001,M W,15:30:00,16:20:00,Class,141,F2F,24321,20,762,52,1,34
6761,002,M W F,12:00:00,12:50:00,Class,143,F2F,26375,24,119,52,1,36
6762,002,W,15:00:00,17:50:00,Class,143,F2F,26375,24,119,52,1,68
6763,HN1,T Th,12:15:00,13:30:00,Class,143,F2F,26335,20,830,52,1,8
6764,001,M W,13:30:00,14:45:00,Class,143,F2F,26463,72,440,52,1,53
6765,WM1,T Th,15:05:00,16:20:00,Class,144,Online,23832,24,220,52,1,92
6766,WM1,M W F,08:40:00,09:50:00,Class,144,Online,23838,20,630,52,1,92
6767,WM2,M W F,13:15:00,14:25:00,Class,144,Online,23839,20,630,52,1,92
6768,WM1,M W F,12:00:00,13:10:00,Class,144,Online,23844,24,945,52,1,92
6769,01F,M,12:00:00,13:15:00,Class,148,F2F,24461,24,1122,52,1,71
6770,01F,,,,Class,148,Online,24461,24,1122,52,1,92
6771,WM1,T,16:30:00,17:45:00,Class,148,Online,24544,35,1114,52,1,92
6772,WM1,,,,Class,148,Online,24544,35,1114,52,1,92
6773,PW2,,,,Class,148,Online,24633,25,240,53,1,92
6774,002,M W F,12:00:00,13:10:00,Class,152,F2F,23852,20,148,52,1,40
6775,001,T Th,09:25:00,10:40:00,Class,152,F2F,23860,20,747,52,1,40
6776,001,M W,13:30:00,14:45:00,Class,152,F2F,23861,20,428,52,1,40
6777,001,M W,14:55:00,16:10:00,Class,152,F2F,23865,20,11,52,1,40
6778,009,T Th,13:40:00,14:55:00,Class,153,F2F,31568,24,1160,52,1,57
6779,03X,T Th,16:30:00,17:45:00,Class,155,F2F,26417,24,551,52,1,53
6780,03X,T,18:30:00,20:20:00,Class,155,F2F,26417,24,551,52,1,68
6781,03X,T,18:30:00,20:20:00,Class,155,F2F,26417,24,551,52,1,69
6782,04X,T Th,16:30:00,17:45:00,Class,155,F2F,26418,24,551,52,1,53
6783,04X,Th,18:30:00,20:20:00,Class,155,F2F,26418,24,551,52,1,68
6784,04X,Th,18:30:00,20:20:00,Class,155,F2F,26418,24,551,52,1,69
6785,02L,F,15:00:00,17:50:00,Class,158,F2F,26458,24,351,52,1,69
6786,01X,T,16:30:00,18:20:00,Class,158,F2F,26516,24,458,52,1,72
6787,02X,Th,12:15:00,14:05:00,Class,158,F2F,26518,24,458,52,1,72
6788,PW0,,,,Class,159,Online,25882,35,749,52,1,92
6789,01T,T,10:00:00,11:15:00,Class,159,F2F,25878,40,536,52,1,41
6790,01T,,,,Class,159,Online,25878,40,536,52,1,92
6791,01W,,,,Class,159,Online,29618,35,998,52,1,92
6792,P01,,,,Class,159,Online,25894,35,535,52,1,92
6793,PW2,,,,Class,160,Online,24641,25,719,53,1,92
6794,001,T Th,08:00:00,09:15:00,Class,160,F2F,29308,25,493,52,1,57
6795,01F,W,11:00:00,12:15:00,Class,160,F2F,26056,25,393,52,1,75
6796,01F,,,,Class,160,Online,26056,25,393,52,1,92
6797,P01,,,,Class,160,Online,24647,25,393,52,1,92
6798,01W,,,,Class,160,Online,24652,25,1058,52,1,92
6799,WS1,T Th,18:00:00,19:15:00,Class,169,Online,24569,25,107,52,1,92
6800,WS2,T Th,12:15:00,13:30:00,Class,169,Online,24495,25,107,52,1,92
6801,WS3,M W,17:00:00,18:15:00,Class,169,Online,29090,25,107,52,1,92
6802,WS1,T Th,10:50:00,12:05:00,Class,169,Online,24507,25,108,52,1,92
6803,WS1,,,,Class,169,F2F,29632,1,676,52,1,1
6804,005,M W F,13:30:00,14:20:00,Class,177,F2F,24192,24,1160,52,1,22
6805,001,M,17:00:00,18:50:00,Class,178,F2F,24658,25,261,52,1,27
6806,HN1,Th,15:05:00,15:55:00,Class,178,F2F,24662,20,863,52,1,67
6807,WM1,,,,Class,178,Online,25464,20,1026,52,1,92
6808,WM2,,,,Class,178,Online,25465,20,1026,52,1,92
6809,01X,,,,Class,178,F2F,25504,8,236,52,1,1
6810,I01,,,,Class,184,F2F,31774,1,600,52,1,1
6811,01W,,,,Class,184,Online,25751,30,360,52,1,92
6812,01W,,,,Class,184,Online,25769,30,292,52,1,92
6813,WM1,M,13:40:00,16:10:00,Class,184,Online,25782,30,1025,52,1,92
6814,01W,,,,Class,184,Online,25753,30,662,52,1,92
6815,01W,,,,Class,184,Online,25754,30,664,52,1,92
6816,01W,,,,Class,188,Online,24128,25,1210,52,1,92
6817,001,T,16:30:00,19:00:00,Class,191,F2F,25770,30,83,52,1,28
6818,001,T Th,12:15:00,13:30:00,Class,194,F2F,26012,28,964,52,1,27
6819,01W,,,,Class,194,Online,25998,15,964,52,1,92
6820,001,T Th,10:50:00,12:05:00,Class,194,F2F,25999,30,709,52,1,38
6821,001,T Th,13:40:00,14:55:00,Class,194,F2F,26000,30,267,52,1,27
6822,01T,T Th,13:00:00,14:15:00,Class,198,F2F,25873,25,411,52,1,44
6823,WM1,T,10:50:00,12:05:00,Class,201,Online,23885,20,247,52,1,92
6824,WM1,,,,Class,201,Online,23885,20,247,52,1,92
6825,WM2,T,13:40:00,14:55:00,Class,201,Online,23895,20,247,52,1,92
6826,WM2,,,,Class,201,Online,23895,20,247,52,1,92
6827,005,M W,15:30:00,16:45:00,Class,202,F2F,23831,24,220,52,1,39
6828,005,M W,17:00:00,18:15:00,Class,202,F2F,23870,30,364,52,1,40
6829,01W,,,,Class,202,Online,23871,60,364,52,1,92
6830,001,T Th,16:30:00,17:45:00,Class,202,F2F,23872,20,716,52,1,40
6831,HN1,Th,16:30:00,17:20:00,Class,204,F2F,24657,20,861,52,1,67
6832,002,W,18:30:00,20:20:00,Class,204,F2F,24660,25,261,52,1,53
6833,01F,W,12:00:00,14:40:00,Class,204,F2F,24665,20,1068,52,1,76
6834,01F,,,,Class,204,Online,24665,20,1068,52,1,92
6835,5W1,Th,09:00:00,11:50:00,Class,204,F2F,25501,16,913,52,1,89
6836,002,,,,Class,204,F2F,29007,8,203,52,1,1
6837,01W,,,,Class,206,Online,25749,30,286,52,1,92
6838,B01,M W F,10:00:00,10:50:00,Class,207,F2F,24302,24,1160,52,1,61
6839,01W,,,,Class,208,Online,24617,35,773,52,1,92
6840,01W,,,,Class,208,Online,24619,25,1066,52,1,92
6841,P01,,,,Class,211,Online,24642,25,493,52,1,92
6842,01F,F,16:30:00,19:00:00,Exam,212,F2F,25880,35,706,51,1,57
6843,01F,T,16:30:00,19:30:00,Class,212,F2F,25880,35,706,51,1,57
6844,01F,,,,Class,212,Online,25880,35,706,51,1,92
6845,01F,W,12:00:00,13:15:00,Class,212,Online,25860,35,538,52,1,92
6846,01F,M,12:00:00,13:15:00,Class,212,F2F,25860,35,538,52,1,53
6847,01F,Th,10:50:00,12:05:00,Class,212,Online,25861,35,314,52,1,92
6848,01F,T,10:50:00,12:05:00,Class,212,F2F,25861,35,314,52,1,57
6849,01F,Th,08:00:00,09:15:00,Class,212,Online,25863,35,1200,52,1,92
6850,01F,T,08:00:00,09:15:00,Class,212,F2F,25863,35,1200,52,1,53
6851,PW1,,,,Class,216,Online,24611,25,768,51,1,92
6852,01W,,,,Class,216,Online,24614,25,567,52,1,92
6853,01W,,,,Class,216,Online,24616,25,989,52,1,92
6854,001,W,08:00:00,10:40:00,Class,217,F2F,24683,27,913,52,1,27
6855,002,F,08:00:00,10:40:00,Class,217,F2F,24687,27,913,52,1,27
6856,H01,W,08:00:00,10:40:00,Class,217,F2F,32080,8,913,52,1,27
6857,02X,,,,Class,217,F2F,25505,8,236,52,1,1
6858,P01,,,,Class,217,Online,24642,25,493,52,1,92
6859,P01,,,,Class,217,Online,24643,25,189,52,1,92
6860,WM1,T,18:00:00,19:30:00,Class,217,Online,26052,0,699,52,1,92
6861,WM1,,,,Class,217,Online,26052,0,699,52,1,92
6862,01W,,,,Class,219,Online,25994,30,142,52,1,92
6863,001,T Th,08:00:00,09:15:00,Class,219,F2F,26016,30,951,52,1,34
6864,01W,,,,Class,219,Online,25995,30,890,52,1,92
6865,001,M W,17:00:00,18:15:00,Class,219,F2F,26017,0,1124,52,1,53
6866,004,,,,Class,222,F2F,31939,10,943,52,1,1
6867,004,,,,Class,222,F2F,31936,10,813,52,1,1
6868,WM1,M W,08:00:00,08:50:00,Class,224,Online,31775,25,991,52,1,92
6869,WM1,,,,Class,224,Online,31775,25,991,52,1,92
6870,001,M W,15:30:00,16:45:00,Class,225,F2F,24264,35,1237,52,1,38
6871,B01,T Th,09:25:00,10:40:00,Class,225,F2F,24581,30,1237,52,1,11
6872,PW2,,,,Class,225,Online,24585,25,1236,53,1,92
6873,001,M W,12:00:00,13:15:00,Class,225,F2F,29201,25,524,52,1,38
6874,001,W,11:00:00,13:30:00,Class,232,F2F,25777,30,808,52,1,28
6875,001,,,,Class,232,F2F,29233,10,943,52,1,1
6876,001,M,11:00:00,13:30:00,Class,232,F2F,25765,30,1135,52,1,28
6877,001,,,,Class,232,F2F,29234,10,813,52,1,1
6878,008,T Th,18:00:00,19:15:00,Class,229,F2F,24570,24,1160,52,1,22
6879,WM1,M W F,13:15:00,14:25:00,Class,235,Online,23855,20,150,52,1,92
6880,WM1,T Th,15:05:00,16:20:00,Class,235,Online,23857,20,95,52,1,92
6881,WM1,M W,15:30:00,16:45:00,Class,235,Online,23862,20,526,52,1,92
6882,WM1,M W F,10:00:00,10:50:00,Class,235,Online,23866,30,364,52,1,92
6883,001,F,12:00:00,14:30:00,Class,237,F2F,25546,16,1126,52,1,37
6884,01A,M W,12:00:00,14:40:00,Class,237,F2F,25566,16,1126,51,1,37
6885,01A,M,12:00:00,14:30:00,Exam,237,F2F,25566,16,1126,51,1,37
6886,01B,M W,12:00:00,14:30:00,Class,237,F2F,25567,16,1126,53,1,37
6887,02A,M W,15:30:00,18:10:00,Class,237,F2F,25577,16,1126,51,1,37
6888,02A,M,15:30:00,18:00:00,Exam,237,F2F,25577,16,1126,51,1,37
6889,02B,M W,15:30:00,18:00:00,Class,237,F2F,25581,16,1126,53,1,37
6890,02W,,,,Class,240,Online,23880,20,247,52,1,92
6891,04W,,,,Class,240,Online,23881,20,247,52,1,92
6892,05W,,,,Class,240,Online,23879,20,247,52,1,92
6893,01W,,,,Class,240,Online,24049,20,764,52,1,92
6894,PW2,,,,Class,245,Online,29252,25,987,53,1,92
6895,01W,,,,Class,245,Online,24306,35,778,52,1,92
6896,01W,,,,Class,245,Online,24292,35,910,52,1,92
6897,02W,,,,Class,245,Online,29251,25,123,52,1,92
6898,WS4,T Th,15:05:00,16:20:00,Class,249,Online,24490,25,107,52,1,92
6899,WS2,T Th,08:00:00,09:15:00,Class,249,Online,24467,25,108,52,1,92
6900,WS3,M W F,10:00:00,10:50:00,Class,249,Online,24181,25,108,52,1,92
6901,WS4,M W F,11:00:00,11:50:00,Class,249,Online,28704,25,108,52,1,92
6902,WS5,M W F,13:30:00,14:20:00,Class,249,Online,24187,25,108,52,1,92
6903,001,Th,18:00:00,19:15:00,Class,250,F2F,26446,24,666,52,1,76
6904,001,T,16:30:00,17:45:00,Class,250,F2F,26446,24,666,52,1,76
6905,01L,T,18:00:00,19:50:00,Class,250,F2F,26452,24,665,52,1,76
6906,01W,,,,Class,252,Online,25467,7,488,52,1,92
6907,01W,,,,Class,252,Online,25468,24,974,52,1,92
6908,02W,,,,Class,252,Online,25469,24,974,52,1,92
6909,01W,,,,Class,252,Online,24645,25,487,52,1,92
6910,01F,M W,10:00:00,10:50:00,Class,254,F2F,24305,25,1016,52,1,57
6911,01F,,,,Class,254,Online,24305,25,1016,52,1,92
6912,01W,,,,Class,254,Online,24632,25,123,52,1,92
6913,01W,,,,Class,259,Online,24469,70,390,52,1,92
6914,B01,M W,17:00:00,18:15:00,Class,259,F2F,24579,30,390,52,1,67
6915,002,T Th,15:05:00,16:20:00,Class,259,F2F,24501,25,1190,52,1,70
6916,PW0,,,,Class,262,Online,24605,25,563,52,1,92
6917,PW0,,,,Class,262,Online,24607,25,565,52,1,92
6918,001,T Th,10:50:00,12:05:00,Class,263,F2F,24135,20,247,52,1,36
6919,012,T Th,08:00:00,09:15:00,Class,263,F2F,23891,20,247,52,1,28
6920,013,T Th,09:25:00,10:40:00,Class,263,F2F,23892,20,247,52,1,28
6921,HN1,T Th,15:05:00,16:20:00,Class,263,F2F,24133,20,247,52,1,11
6922,01W,,,,Class,263,Online,24064,25,1248,52,1,92
6923,PW0,,,,Class,265,Online,24639,25,100,52,1,92
6924,01F,W,15:30:00,16:45:00,Class,265,F2F,26053,25,703,52,1,70
6925,01F,,,,Class,265,Online,26053,25,703,52,1,92
6926,06X,T Th,12:15:00,13:30:00,Class,266,F2F,26695,15,298,52,1,55
6927,001,T Th,09:25:00,10:40:00,Class,266,F2F,26697,10,42,52,2,77
6928,06X,T Th,12:15:00,13:30:00,Class,266,F2F,26696,10,297,52,2,55
6929,001,T Th,15:05:00,16:20:00,Class,266,F2F,26721,20,614,52,1,77
6930,007,,,,Class,270,F2F,29309,6,203,52,1,1
6931,0BW,,,,Class,271,Online,30174,10,908,53,1,92
6932,002,T Th,13:40:00,14:55:00,Class,271,F2F,24592,24,1160,52,1,22
6933,001,T Th,16:30:00,17:45:00,Class,272,F2F,27955,25,1130,52,1,27
6934,001,T Th,12:15:00,13:30:00,Class,274,F2F,26348,24,119,52,1,39
6935,001,Th,09:00:00,11:50:00,Class,274,F2F,26348,24,119,52,1,68
6936,HN1,M,13:30:00,16:20:00,Class,274,F2F,26333,20,119,52,1,58
6937,03L,F,15:00:00,17:50:00,Class,274,F2F,26459,24,351,52,1,68
6938,03A,T Th,15:05:00,17:45:00,Class,278,F2F,25585,16,1126,51,1,37
6939,03A,Th,15:05:00,17:35:00,Exam,278,F2F,25585,16,1126,51,1,37
6940,04A,T Th,08:00:00,10:40:00,Class,278,F2F,25588,16,1126,51,1,37
6941,04A,Th,08:00:00,10:30:00,Exam,278,F2F,25588,16,1126,51,1,37
6942,04B,T Th,08:00:00,10:30:00,Class,278,F2F,25592,16,1126,53,1,37
6943,05A,T Th,12:15:00,14:55:00,Class,278,F2F,25598,16,1126,51,1,37
6944,05A,Th,12:15:00,14:45:00,Exam,278,F2F,25598,16,1126,51,1,37
6945,01F,M W F,14:30:00,15:20:00,Class,284,F2F,30259,25,991,52,1,35
6946,02F,T Th,15:05:00,16:20:00,Class,284,F2F,24508,25,991,52,1,38
